1,172,1717.85,457.26,79.73,208.16,0.8087,-1,-1,-1
1,173,880.80,931.60,57.35,148.40,0.7341,-1,-1,-1
1,176,1573.98,589.73,97.73,237.40,0.5925,-1,-1,-1
1,252,412.08,983.12,100.96,96.88,0.7972,-1,-1,-1
1,275,1474.44,223.91,64.01,151.41,0.4069,-1,-1,-1
1,277,800.44,141.45,63.60,172.72,0.3313,-1,-1,-1
1,289,373.03,523.61,74.77,234.01,0.7499,-1,-1,-1
1,291,279.68,546.89,83.02,216.65,0.6987,-1,-1,-1
1,294,937.37,225.77,55.13,194.78,0.6437,-1,-1,-1
1,295,854.73,236.43,62.30,191.59,0.5961,-1,-1,-1
1,304,349.55,333.68,78.15,203.37,0.6783,-1,-1,-1
1,305,287.19,336.88,65.38,189.86,0.6099,-1,-1,-1
1,309,1865.87,257.33,53.14,190.33,0.6323,-1,-1,-1
1,311,1312.31,200.38,62.63,123.86,0.3811,-1,-1,-1
1,317,1723.35,219.74,57.97,161.41,0.7297,-1,-1,-1
1,318,1115.29,541.86,78.19,238.35,0.8241,-1,-1,-1
1,320,1645.29,638.25,95.39,272.87,0.7308,-1,-1,-1
1,327,475.50,326.78,69.65,196.81,0.6269,-1,-1,-1
1,332,585.46,538.60,56.97,249.23,0.6025,-1,-1,-1
1,336,499.00,178.01,46.28,139.30,0.3085,-1,-1,-1
1,337,233.52,140.07,55.72,159.65,0.3040,-1,-1,-1
1,338,435.34,175.48,80.98,160.62,0.3427,-1,-1,-1
1,339,284.42,125.57,54.54,167.93,0.3215,-1,-1,-1
1,340,17.06,146.78,74.13,191.56,0.8768,-1,-1,-1
1,341,119.59,157.77,79.93,171.52,0.8705,-1,-1,-1
2,172,1717.85,457.26,79.73,208.16,0.8087,-1,-1,-1
2,173,880.80,931.60,57.35,148.40,0.7341,-1,-1,-1
2,176,1573.98,589.73,97.73,237.40,0.5925,-1,-1,-1
2,252,412.08,983.12,100.96,96.88,0.7972,-1,-1,-1
2,275,1474.44,223.91,64.01,151.41,0.4069,-1,-1,-1
2,277,800.44,141.45,63.60,172.72,0.3313,-1,-1,-1
2,289,373.03,523.61,74.77,234.01,0.7499,-1,-1,-1
2,291,279.68,546.89,83.02,216.65,0.6987,-1,-1,-1
2,294,937.37,225.77,55.13,194.78,0.6437,-1,-1,-1
2,295,854.73,236.43,62.30,191.59,0.5961,-1,-1,-1
2,304,349.55,333.68,78.15,203.37,0.6783,-1,-1,-1
2,305,287.19,336.88,65.38,189.86,0.6099,-1,-1,-1
2,309,1865.87,257.33,53.14,190.33,0.6323,-1,-1,-1
2,311,1312.31,200.38,62.63,123.86,0.3811,-1,-1,-1
2,317,1723.35,219.74,57.97,161.41,0.7297,-1,-1,-1
2,318,1115.29,541.86,78.19,238.35,0.8241,-1,-1,-1
2,320,1645.29,638.25,95.39,272.87,0.7308,-1,-1,-1
2,327,475.50,326.78,69.65,196.81,0.6269,-1,-1,-1
2,332,585.46,538.60,56.97,249.23,0.6025,-1,-1,-1
