1,66,1786.84,490.59,132.42,581.26,0.5888,-1,-1,-1
1,83,1258.10,436.29,103.34,275.07,0.8459,-1,-1,-1
1,99,1023.11,438.88,102.54,233.41,0.7610,-1,-1,-1
1,113,1823.76,472.00,95.48,600.34,0.3029,-1,-1,-1
1,130,1117.52,414.85,90.00,279.27,0.7310,-1,-1,-1
1,137,585.54,458.21,30.17,81.50,0.4605,-1,-1,-1
1,139,551.35,458.41,28.92,80.04,0.4157,-1,-1,-1
1,143,1197.12,437.91,77.77,238.89,0.7561,-1,-1,-1
1,145,418.04,467.34,39.92,101.09,0.3852,-1,-1,-1
1,146,725.72,446.35,35.55,108.69,0.6442,-1,-1,-1
1,147,1864.62,391.47,54.69,477.67,0.3194,-1,-1,-1
1,154,629.79,456.71,29.71,97.59,0.5696,-1,-1,-1
1,160,378.89,467.97,43.02,108.15,0.5458,-1,-1,-1
1,161,699.81,461.70,23.84,74.83,0.3169,-1,-1,-1
1,162,1238.16,442.46,39.38,92.83,0.3553,-1,-1,-1
1,165,1104.32,416.50,52.44,160.47,0.3757,-1,-1,-1
1,166,660.51,457.94,36.29,101.95,0.5115,-1,-1,-1
1,167,364.78,483.72,57.11,91.09,0.3986,-1,-1,-1
1,168,1157.62,431.90,33.02,109.96,0.3087,-1,-1,-1
1,169,1893.70,599.38,25.55,218.44,0.3144,-1,-1,-1
1,170,370.80,409.93,81.42,238.15,0.8328,-1,-1,-1
1,171,101.82,547.99,77.62,248.03,0.8221,-1,-1,-1
1,172,1730.67,457.66,78.01,216.03,0.7938,-1,-1,-1
1,173,1096.35,979.48,74.96,100.52,0.7577,-1,-1,-1
1,174,1634.65,262.06,62.87,181.69,0.7250,-1,-1,-1
1,175,1102.39,208.16,56.95,178.00,0.7228,-1,-1,-1
1,176,1356.89,570.82,88.45,233.99,0.7175,-1,-1,-1
1,177,1042.81,131.23,66.59,184.11,0.6790,-1,-1,-1
1,178,545.24,144.31,58.91,183.43,0.6538,-1,-1,-1
1,179,265.33,365.51,61.83,225.37,0.5979,-1,-1,-1
1,180,1788.99,203.96,60.83,186.71,0.5878,-1,-1,-1
1,181,793.90,146.71,60.32,173.75,0.5794,-1,-1,-1
1,182,229.28,393.57,62.90,209.13,0.5603,-1,-1,-1
1,183,504.40,134.15,50.15,169.97,0.4674,-1,-1,-1
