1,950,1239.46,326.52,54.11,138.40,0.7102,-1,-1,-1
1,961,934.69,334.38,58.34,150.73,0.7166,-1,-1,-1
1,970,853.99,317.22,64.01,173.78,0.7792,-1,-1,-1
1,1025,1120.15,335.34,24.96,78.02,0.3938,-1,-1,-1
1,1031,1088.35,367.28,67.16,126.32,0.5716,-1,-1,-1
1,1043,4.05,341.81,46.39,128.96,0.8166,-1,-1,-1
1,1047,0.01,351.36,19.32,130.94,0.3293,-1,-1,-1
1,1048,1029.41,356.08,73.81,134.07,0.5576,-1,-1,-1
1,1058,1156.69,332.61,27.17,78.61,0.5807,-1,-1,-1
1,1059,1549.95,309.88,70.84,228.60,0.3176,-1,-1,-1
1,1061,797.53,324.68,42.60,119.67,0.4556,-1,-1,-1
1,1062,0.00,325.48,33.02,136.27,0.5555,-1,-1,-1
1,1063,1006.30,359.64,47.40,120.34,0.3072,-1,-1,-1
1,1064,776.58,307.10,38.63,101.10,0.3895,-1,-1,-1
1,1065,1547.61,311.20,51.67,226.39,0.3041,-1,-1,-1
1,1066,1605.41,308.21,105.85,243.64,0.7726,-1,-1,-1
1,1067,814.70,326.76,28.49,80.33,0.3483,-1,-1,-1
1,1068,1199.25,322.38,28.41,90.99,0.3209,-1,-1,-1
1,1069,0.15,13.11,349.25,1052.23,0.9391,-1,-1,-1
1,1070,400.47,276.51,118.32,315.75,0.8848,-1,-1,-1
1,1071,545.61,267.66,95.90,318.29,0.8776,-1,-1,-1
1,1072,867.17,155.90,244.93,623.49,0.8499,-1,-1,-1
1,1073,868.79,254.35,89.46,297.77,0.6820,-1,-1,-1
1,1074,739.78,324.49,43.84,124.31,0.5355,-1,-1,-1
1,1075,1049.57,272.54,91.01,353.87,0.4275,-1,-1,-1
1,1076,696.63,334.84,43.42,114.65,0.4167,-1,-1,-1
1,1077,1661.07,529.49,69.37,166.32,0.3190,-1,-1,-1
2,950,1239.46,326.52,54.11,138.40,0.7102,-1,-1,-1
2,961,934.69,334.38,58.34,150.73,0.7166,-1,-1,-1
2,970,853.99,317.22,64.01,173.78,0.7792,-1,-1,-1
2,1025,1120.15,335.34,24.96,78.02,0.3938,-1,-1,-1
2,1031,1088.35,367.28,67.16,126.32,0.5716,-1,-1,-1
2,1043,4.05,341.81,46.39,128.96,0.8166,-1,-1,-1
2,1047,0.01,351.36,19.32,130.94,0.3293,-1,-1,-1
2,1048,1029.41,356.08,73.81,134.07,0.5576,-1,-1,-1
2,1058,1156.69,332.61,27.17,78.61,0.5807,-1,-1,-1
2,1059,1549.95,309.88,70.84,228.60,0.3176,-1,-1,-1
2,1061,797.83,322.38,41.73,119.60,0.4826,-1,-1,-1
2,1062,0.00,325.48,33.02,136.27,0.5555,-1,-1,-1
2,1063,1006.30,359.64,47.40,120.34,0.3072,-1,-1,-1
2,1064,776.58,307.10,38.63,101.10,0.3895,-1,-1,-1
2,1065,1547.61,311.20,51.67,226.39,0.3041,-1,-1,-1
2,1066,1605.41,308.21,105.85,243.64,0.7726,-1,-1,-1
2,1067,814.70,326.76,28.49,80.33,0.3483,-1,-1,-1
2,1068,1199.25,322.38,28.41,90.99,0.3209,-1,-1,-1
2,1069,0.18,4.25,344.31,1063.07,0.9377,-1,-1,-1
2,1070,395.39,273.46,114.62,318.23,0.8853,-1,-1,-1
2,1071,542.29,260.94,96.20,325.37,0.8573,-1,-1,-1
2,1072,867.04,152.61,235.37,627.75,0.8502,-1,-1,-1
2,1073,868.32,251.54,86.86,300.10,0.7037,-1,-1,-1
2,1074,738.50,323.13,42.33,112.79,0.5329,-1,-1,-1
2,1075,1047.07,276.28,91.21,353.49,0.5820,-1,-1,-1
2,1076,695.63,334.38,43.24,113.62,0.4547,-1,-1,-1
2,1077,1667.00,529.12,70.40,167.51,0.3463,-1,-1,-1
3,950,1239.46,326.52,54.11,138.40,0.7102,-1,-1,-1
3,961,934.69,334.38,58.34,150.73,0.7166,-1,-1,-1
3,970,853.99,317.22,64.01,173.78,0.7792,-1,-1,-1
3,1025,1120.15,335.34,24.96,78.02,0.3938,-1,-1,-1
3,1031,1088.35,367.28,67.16,126.32,0.5716,-1,-1,-1
3,1043,4.05,341.81,46.39,128.96,0.8166,-1,-1,-1
3,1047,0.01,351.36,19.32,130.94,0.3293,-1,-1,-1
3,1048,1029.41,356.08,73.81,134.07,0.5576,-1,-1,-1
3,1058,1156.69,332.61,27.17,78.61,0.5807,-1,-1,-1
3,1059,1549.95,309.88,70.84,228.60,0.3176,-1,-1,-1
3,1061,792.67,325.95,40.14,114.80,0.4638,-1,-1,-1
3,1062,0.00,325.48,33.02,136.27,0.5555,-1,-1,-1
3,1063,1006.30,359.64,47.40,120.34,0.3072,-1,-1,-1
3,1064,776.58,307.10,38.63,101.10,0.3895,-1,-1,-1
3,1065,1547.61,311.20,51.67,226.39,0.3041,-1,-1,-1
3,1066,1605.41,308.21,105.85,243.64,0.7726,-1,-1,-1
3,1067,814.70,326.76,28.49,80.33,0.3483,-1,-1,-1
3,1068,1199.25,322.38,28.41,90.99,0.3209,-1,-1,-1
3,1069,0.60,4.21,335.33,1062.57,0.9419,-1,-1,-1
3,1070,386.53,272.45,117.90,322.63,0.8827,-1,-1,-1
3,1071,536.11,259.18,97.48,332.75,0.8563,-1,-1,-1
3,1072,865.59,153.13,227.28,630.50,0.8587,-1,-1,-1
3,1073,865.02,253.16,86.81,300.31,0.7174,-1,-1,-1
3,1074,735.67,325.80,40.90,113.22,0.4944,-1,-1,-1
3,1075,1035.57,280.03,101.34,357.30,0.7180,-1,-1,-1
3,1076,694.18,335.59,40.07,108.97,0.3186,-1,-1,-1
3,1077,1667.37,536.10,68.77,161.51,0.5304,-1,-1,-1
4,950,1239.46,326.52,54.11,138.40,0.7102,-1,-1,-1
4,961,934.69,334.38,58.34,150.73,0.7166,-1,-1,-1
4,970,853.99,317.22,64.01,173.78,0.7792,-1,-1,-1
4,1025,1120.15,335.34,24.96,78.02,0.3938,-1,-1,-1
4,1031,1088.35,367.28,67.16,126.32,0.5716,-1,-1,-1
4,1043,4.05,341.81,46.39,128.96,0.8166,-1,-1,-1
4,1047,0.01,351.36,19.32,130.94,0.3293,-1,-1,-1
4,1048,1029.41,356.08,73.81,134.07,0.5576,-1,-1,-1
4,1058,1156.69,332.61,27.17,78.61,0.5807,-1,-1,-1
4,1059,1549.95,309.88,70.84,228.60,0.3176,-1,-1,-1
4,1061,790.53,325.74,38.48,117.97,0.6358,-1,-1,-1
4,1062,0.00,325.48,33.02,136.27,0.5555,-1,-1,-1
4,1063,1006.30,359.64,47.40,120.34,0.3072,-1,-1,-1
4,1064,776.58,307.10,38.63,101.10,0.3895,-1,-1,-1
4,1065,1547.61,311.20,51.67,226.39,0.3041,-1,-1,-1
4,1066,1605.41,308.21,105.85,243.64,0.7726,-1,-1,-1
4,1067,814.70,326.76,28.49,80.33,0.3483,-1,-1,-1
4,1068,1199.25,322.38,28.41,90.99,0.3209,-1,-1,-1
4,1069,0.45,4.23,323.49,1057.18,0.9392,-1,-1,-1
4,1070,380.39,269.54,115.06,326.40,0.8932,-1,-1,-1
4,1071,532.05,259.58,96.39,335.40,0.8562,-1,-1,-1
4,1072,870.53,154.97,221.44,630.70,0.8809,-1,-1,-1
4,1073,867.00,254.33,84.21,296.30,0.5230,-1,-1,-1
4,1074,732.63,325.37,39.13,121.67,0.4421,-1,-1,-1
4,1075,1038.30,280.40,96.63,358.87,0.7046,-1,-1,-1
4,1076,691.70,335.31,36.73,112.34,0.3194,-1,-1,-1
4,1077,1665.77,536.88,70.68,161.70,0.4586,-1,-1,-1
4,1078,925.50,200.12,43.82,73.49,0.3574,-1,-1,-1
5,950,1239.46,326.52,54.11,138.40,0.7102,-1,-1,-1
5,961,934.69,334.38,58.34,150.73,0.7166,-1,-1,-1
5,970,853.99,317.22,64.01,173.78,0.7792,-1,-1,-1
5,1025,1120.15,335.34,24.96,78.02,0.3938,-1,-1,-1
5,1031,1088.35,367.28,67.16,126.32,0.5716,-1,-1,-1
5,1043,4.05,341.81,46.39,128.96,0.8166,-1,-1,-1
5,1047,0.01,351.36,19.32,130.94,0.3293,-1,-1,-1
5,1048,1029.41,356.08,73.81,134.07,0.5576,-1,-1,-1
5,1058,1156.69,332.61,27.17,78.61,0.5807,-1,-1,-1
5,1059,1549.95,309.88,70.84,228.60,0.3176,-1,-1,-1
5,1061,786.91,322.43,40.89,122.40,0.6348,-1,-1,-1
5,1062,0.00,325.48,33.02,136.27,0.5555,-1,-1,-1
