1,1,1337.28,420.72,171.15,369.12,0.8782,-1,-1,-1
1,2,582.55,445.37,91.59,261.73,0.8434,-1,-1,-1
1,3,1450.39,433.44,150.58,332.71,0.7996,-1,-1,-1
1,4,441.27,444.66,114.92,275.10,0.7599,-1,-1,-1
1,5,731.94,470.81,34.28,97.06,0.6470,-1,-1,-1
1,6,1253.66,440.45,38.45,106.72,0.5783,-1,-1,-1
1,7,934.57,433.04,38.58,82.35,0.3971,-1,-1,-1
1,8,1095.99,441.12,40.22,114.80,0.3908,-1,-1,-1
1,9,691.93,448.39,44.92,151.08,0.3060,-1,-1,-1
2,1,1343.13,418.01,172.88,370.57,0.8708,-1,-1,-1
2,2,583.16,445.28,90.87,262.03,0.8465,-1,-1,-1
2,3,1449.70,436.52,151.58,331.87,0.7962,-1,-1,-1
2,4,441.09,445.33,114.98,274.97,0.8049,-1,-1,-1
2,5,731.39,472.20,35.07,96.62,0.6631,-1,-1,-1
2,6,1255.79,439.62,36.38,107.80,0.5221,-1,-1,-1
2,7,934.16,433.05,39.44,81.72,0.3476,-1,-1,-1
2,8,1094.12,444.69,41.91,112.85,0.3677,-1,-1,-1
2,9,691.93,448.39,44.92,151.08,0.3060,-1,-1,-1
3,1,1345.38,418.85,179.59,378.08,0.8730,-1,-1,-1
3,2,583.04,446.21,91.98,261.54,0.8359,-1,-1,-1
3,3,1467.02,434.07,142.72,334.00,0.7382,-1,-1,-1
3,4,442.01,445.51,115.16,275.23,0.7566,-1,-1,-1
3,5,731.61,472.18,35.42,94.51,0.6210,-1,-1,-1
3,6,1256.59,443.04,35.15,104.96,0.5259,-1,-1,-1
3,7,934.49,432.89,37.06,81.32,0.3397,-1,-1,-1
3,8,1089.37,434.69,46.82,154.32,0.4471,-1,-1,-1
3,9,691.93,448.39,44.92,151.08,0.3060,-1,-1,-1
3,10,651.57,450.40,58.76,192.92,0.4081,-1,-1,-1
3,11,664.41,465.65,52.79,178.51,0.3353,-1,-1,-1
4,1,1349.64,417.01,175.20,380.24,0.8714,-1,-1,-1
4,2,583.17,446.20,93.60,261.67,0.8398,-1,-1,-1
4,3,1477.15,428.72,135.42,338.37,0.7474,-1,-1,-1
4,4,442.59,442.50,119.11,277.71,0.7822,-1,-1,-1
4,5,733.21,472.19,34.34,95.67,0.6145,-1,-1,-1
4,6,1257.20,443.20,34.65,104.95,0.5566,-1,-1,-1
4,7,934.88,434.07,36.28,81.30,0.3548,-1,-1,-1
4,8,1090.37,434.00,46.82,149.57,0.4449,-1,-1,-1
4,9,691.93,448.39,44.92,151.08,0.3060,-1,-1,-1
4,10,649.15,447.97,61.88,195.40,0.3318,-1,-1,-1
4,11,664.41,465.65,52.79,178.51,0.3353,-1,-1,-1
5,1,1352.77,414.72,176.43,387.69,0.8869,-1,-1,-1
5,2,582.66,446.06,94.46,261.96,0.8282,-1,-1,-1
5,3,1487.77,425.33,126.90,344.13,0.7282,-1,-1,-1
5,4,442.03,445.90,120.88,273.73,0.8245,-1,-1,-1
5,5,733.49,472.75,33.58,94.47,0.5988,-1,-1,-1
5,6,1256.78,443.94,35.46,104.22,0.5581,-1,-1,-1
5,7,934.31,433.85,38.08,81.30,0.3339,-1,-1,-1
5,8,1090.37,436.28,46.65,148.20,0.4308,-1,-1,-1
5,9,691.93,448.39,44.92,151.08,0.3060,-1,-1,-1
5,10,652.69,450.96,60.96,192.37,0.4137,-1,-1,-1
5,11,664.41,465.65,52.79,178.51,0.3353,-1,-1,-1
6,1,1360.33,415.90,173.53,383.30,0.8719,-1,-1,-1
6,2,583.02,445.46,95.61,262.55,0.8167,-1,-1,-1
6,3,1498.03,425.41,118.34,343.70,0.7690,-1,-1,-1
6,4,441.30,447.03,124.51,274.36,0.8138,-1,-1,-1
6,5,733.37,472.39,33.39,95.19,0.6056,-1,-1,-1
6,6,1256.94,444.10,34.22,103.55,0.5512,-1,-1,-1
6,7,934.28,433.37,36.32,80.94,0.3094,-1,-1,-1
6,8,1094.10,437.11,42.63,131.53,0.3994,-1,-1,-1
6,9,691.93,448.39,44.92,151.08,0.3060,-1,-1,-1
6,10,647.55,449.45,69.28,193.47,0.4023,-1,-1,-1
6,11,664.41,465.65,52.79,178.51,0.3353,-1,-1,-1
7,1,1374.81,414.49,156.70,384.29,0.8862,-1,-1,-1
7,2,583.04,445.28,94.76,263.10,0.8185,-1,-1,-1
7,3,1504.52,426.47,110.24,343.11,0.7448,-1,-1,-1
7,4,442.06,447.82,122.77,274.57,0.8144,-1,-1,-1
7,5,733.44,470.88,33.12,97.69,0.6508,-1,-1,-1
7,6,1256.51,442.36,34.67,105.25,0.5591,-1,-1,-1
7,7,933.84,433.96,35.12,80.20,0.3207,-1,-1,-1
7,8,1089.09,433.25,47.07,151.72,0.3895,-1,-1,-1
7,9,691.93,448.39,44.92,151.08,0.3060,-1,-1,-1
7,10,650.28,450.33,64.32,194.10,0.4118,-1,-1,-1
7,11,664.41,465.65,52.79,178.51,0.3353,-1,-1,-1
8,1,1391.24,414.77,139.02,382.28,0.8118,-1,-1,-1
8,2,583.18,445.14,95.08,263.23,0.8282,-1,-1,-1
8,3,1496.01,423.51,108.25,345.26,0.7319,-1,-1,-1
8,4,441.29,447.96,127.52,274.57,0.8182,-1,-1,-1
8,5,733.22,471.12,33.86,98.33,0.6353,-1,-1,-1
8,6,1256.17,441.47,35.22,106.26,0.5215,-1,-1,-1
8,7,934.45,433.44,33.23,82.77,0.3515,-1,-1,-1
8,8,1086.01,432.33,49.94,152.78,0.3666,-1,-1,-1
8,9,691.93,448.39,44.92,151.08,0.3060,-1,-1,-1
8,10,651.12,447.03,60.35,196.95,0.3296,-1,-1,-1
8,11,664.41,465.65,52.79,178.51,0.3353,-1,-1,-1
8,12,1372.87,434.18,45.09,126.83,0.5025,-1,-1,-1
9,1,1407.92,412.54,125.54,389.08,0.8319,-1,-1,-1
9,2,582.60,443.86,94.82,265.11,0.8248,-1,-1,-1
9,3,1496.90,423.03,116.21,348.18,0.7817,-1,-1,-1
9,4,441.06,448.40,129.21,273.24,0.8052,-1,-1,-1
9,5,732.04,470.02,34.45,100.43,0.6014,-1,-1,-1
9,6,1253.83,441.34,37.15,106.30,0.5494,-1,-1,-1
9,7,934.14,434.86,33.38,80.88,0.3538,-1,-1,-1
9,8,1089.73,439.53,47.04,128.91,0.3950,-1,-1,-1
9,9,691.93,448.39,44.92,151.08,0.3060,-1,-1,-1
9,10,650.92,449.23,67.27,196.81,0.3806,-1,-1,-1
9,11,664.41,465.65,52.79,178.51,0.3353,-1,-1,-1
9,12,1374.46,436.86,47.54,124.16,0.5573,-1,-1,-1
9,13,1012.85,439.43,42.21,89.03,0.3004,-1,-1,-1
10,1,1418.64,418.73,118.07,381.29,0.8205,-1,-1,-1
10,2,582.99,443.30,95.03,265.60,0.8349,-1,-1,-1
10,3,1519.28,420.89,119.64,350.52,0.7706,-1,-1,-1
10,4,442.08,446.59,130.36,275.03,0.7985,-1,-1,-1
10,5,731.60,470.64,35.07,100.26,0.6261,-1,-1,-1
10,6,1253.98,442.17,37.22,105.44,0.5225,-1,-1,-1
10,7,933.82,434.57,34.36,82.66,0.3499,-1,-1,-1
10,8,1087.66,439.10,49.15,132.29,0.3786,-1,-1,-1
10,9,691.93,448.39,44.92,151.08,0.3060,-1,-1,-1
10,10,652.04,448.92,71.70,194.92,0.3872,-1,-1,-1
10,11,664.41,465.65,52.79,178.51,0.3353,-1,-1,-1
10,12,1374.10,433.07,53.52,128.39,0.5478,-1,-1,-1
10,13,1012.85,439.43,42.21,89.03,0.3004,-1,-1,-1
11,1,1430.42,412.46,115.99,386.04,0.8097,-1,-1,-1
11,2,583.11,443.57,95.65,265.22,0.8398,-1,-1,-1
11,3,1532.25,421.59,96.24,349.30,0.7883,-1,-1,-1
11,4,442.91,445.01,128.11,278.45,0.8065,-1,-1,-1
11,5,732.03,470.55,34.49,101.05,0.6502,-1,-1,-1
11,6,1253.62,440.37,38.94,107.39,0.5477,-1,-1,-1
11,7,934.16,435.31,33.64,83.22,0.3323,-1,-1,-1
11,8,1082.84,439.01,54.18,153.01,0.4633,-1,-1,-1
11,9,691.93,448.39,44.92,151.08,0.3060,-1,-1,-1
11,10,650.14,447.73,71.28,197.87,0.4417,-1,-1,-1
11,11,664.41,465.65,52.79,178.51,0.3353,-1,-1,-1
11,12,1376.22,439.11,51.38,121.81,0.5085,-1,-1,-1
11,13,1013.48,440.74,41.85,87.43,0.3345,-1,-1,-1
12,1,1442.07,405.75,116.43,393.19,0.7407,-1,-1,-1
12,2,582.85,443.23,97.53,266.15,0.8381,-1,-1,-1
12,3,1536.96,418.85,94.93,354.46,0.7782,-1,-1,-1
12,4,442.61,447.33,130.99,275.52,0.8022,-1,-1,-1
12,5,732.22,472.92,33.81,99.93,0.6583,-1,-1,-1
12,6,1252.33,441.29,39.00,105.62,0.5442,-1,-1,-1
12,7,933.62,434.15,33.98,82.63,0.4171,-1,-1,-1
12,8,1087.57,440.44,49.54,148.80,0.3892,-1,-1,-1
12,9,691.93,448.39,44.92,151.08,0.3060,-1,-1,-1
12,10,653.85,444.13,68.33,204.32,0.3771,-1,-1,-1
12,11,664.41,465.65,52.79,178.51,0.3353,-1,-1,-1
12,12,1377.72,440.71,50.19,120.60,0.4972,-1,-1,-1
12,13,1013.48,440.74,41.85,87.43,0.3345,-1,-1,-1
13,1,1451.64,413.63,115.80,383.83,0.7543,-1,-1,-1
13,2,583.14,442.80,97.05,267.10,0.8412,-1,-1,-1
13,3,1533.30,417.43,139.40,366.80,0.7283,-1,-1,-1
13,4,443.39,446.17,128.53,278.20,0.8345,-1,-1,-1
