1,1238,832.89,149.21,170.46,521.34,0.8485,-1,-1,-1
1,1245,654.39,171.21,176.58,477.65,0.8495,-1,-1,-1
1,1253,1.38,18.14,224.07,1042.19,0.7728,-1,-1,-1
1,1268,216.23,59.73,307.77,760.30,0.8864,-1,-1,-1
1,1269,1097.34,228.85,125.69,388.00,0.8647,-1,-1,-1
1,1270,0.24,261.57,137.80,678.76,0.5877,-1,-1,-1
1,1277,452.91,172.03,150.40,507.27,0.8218,-1,-1,-1
1,1278,1328.63,290.29,36.53,30.81,0.3330,-1,-1,-1
1,1282,1823.73,277.55,37.09,38.29,0.3014,-1,-1,-1
1,1283,1539.02,313.83,92.87,228.09,0.4327,-1,-1,-1
1,1284,1084.31,264.43,62.45,199.49,0.3310,-1,-1,-1
1,1285,473.37,229.59,178.11,473.41,0.4520,-1,-1,-1
1,1286,1314.19,269.53,31.27,49.60,0.3775,-1,-1,-1
1,1287,1585.03,293.57,95.90,222.08,0.3049,-1,-1,-1
1,1288,1295.65,271.50,32.48,51.92,0.3218,-1,-1,-1
1,1289,1027.89,284.04,62.96,198.05,0.4575,-1,-1,-1
1,1290,677.02,250.60,41.20,96.11,0.3664,-1,-1,-1
1,1291,650.15,254.18,47.83,102.33,0.3091,-1,-1,-1
1,1292,1716.93,312.23,29.30,25.54,0.3004,-1,-1,-1
1,1293,1260.76,314.61,33.91,29.06,0.3689,-1,-1,-1
1,1294,1760.50,298.25,43.47,50.93,0.3999,-1,-1,-1
1,1295,627.73,253.21,79.35,306.66,0.3129,-1,-1,-1
1,1296,562.76,258.50,64.93,302.36,0.3660,-1,-1,-1
1,1297,0.00,667.69,49.91,215.21,0.7976,-1,-1,-1
1,1298,1366.68,511.91,37.42,102.61,0.7472,-1,-1,-1
1,1299,122.75,706.61,50.89,98.37,0.7404,-1,-1,-1
1,1300,1610.83,554.44,52.01,119.16,0.7389,-1,-1,-1
1,1301,1523.82,560.44,52.44,114.26,0.7181,-1,-1,-1
1,1302,502.55,549.75,36.55,89.00,0.7026,-1,-1,-1
1,1303,276.21,590.00,36.37,139.86,0.5386,-1,-1,-1
1,1304,1863.28,557.32,46.83,112.18,0.5358,-1,-1,-1
1,1305,539.05,550.62,30.09,88.18,0.5229,-1,-1,-1
1,1306,1446.42,509.95,28.24,73.62,0.5118,-1,-1,-1
1,1307,195.78,578.72,40.71,147.46,0.4380,-1,-1,-1
1,1308,1484.11,527.69,24.95,65.12,0.3977,-1,-1,-1
1,1309,1729.03,568.77,25.28,86.83,0.3045,-1,-1,-1
2,1238,832.89,149.21,170.46,521.34,0.8485,-1,-1,-1
2,1245,654.39,171.21,176.58,477.65,0.8495,-1,-1,-1
2,1253,1.38,18.14,224.07,1042.19,0.7728,-1,-1,-1
2,1268,216.23,59.73,307.77,760.30,0.8864,-1,-1,-1
2,1269,1097.34,228.85,125.69,388.00,0.8647,-1,-1,-1
2,1270,0.24,261.57,137.80,678.76,0.5877,-1,-1,-1
2,1277,452.91,172.03,150.40,507.27,0.8218,-1,-1,-1
2,1278,1328.63,290.29,36.53,30.81,0.3330,-1,-1,-1
2,1282,1823.73,277.55,37.09,38.29,0.3014,-1,-1,-1
2,1283,1539.02,313.83,92.87,228.09,0.4327,-1,-1,-1
2,1284,1084.31,264.43,62.45,199.49,0.3310,-1,-1,-1
2,1285,473.37,229.59,178.11,473.41,0.4520,-1,-1,-1
2,1286,1314.19,269.53,31.27,49.60,0.3775,-1,-1,-1
2,1287,1585.03,293.57,95.90,222.08,0.3049,-1,-1,-1
2,1288,1295.65,271.50,32.48,51.92,0.3218,-1,-1,-1
2,1289,1027.89,284.04,62.96,198.05,0.4575,-1,-1,-1
2,1290,677.02,250.60,41.20,96.11,0.3664,-1,-1,-1
2,1291,650.15,254.18,47.83,102.33,0.3091,-1,-1,-1
2,1292,1716.93,312.23,29.30,25.54,0.3004,-1,-1,-1
2,1293,1260.76,314.61,33.91,29.06,0.3689,-1,-1,-1
2,1294,1760.50,298.25,43.47,50.93,0.3999,-1,-1,-1
2,1295,627.73,253.21,79.35,306.66,0.3129,-1,-1,-1
2,1296,562.76,258.50,64.93,302.36,0.3660,-1,-1,-1
2,1297,0.12,656.29,39.40,217.74,0.7457,-1,-1,-1
2,1298,1370.07,510.16,35.69,103.12,0.7165,-1,-1,-1
2,1299,108.56,696.28,50.29,103.13,0.7516,-1,-1,-1
2,1300,1615.41,551.11,53.72,122.52,0.7188,-1,-1,-1
2,1301,1527.14,561.20,55.16,112.94,0.7241,-1,-1,-1
2,1302,501.01,536.61,37.21,93.59,0.6719,-1,-1,-1
2,1303,271.83,574.03,34.97,147.20,0.4665,-1,-1,-1
2,1304,1875.47,560.83,40.57,110.09,0.4947,-1,-1,-1
2,1305,538.94,535.05,29.57,94.74,0.6069,-1,-1,-1
2,1306,1448.64,500.94,28.59,81.02,0.5369,-1,-1,-1
2,1307,181.85,564.16,42.50,152.84,0.4025,-1,-1,-1
2,1308,1488.01,515.60,25.34,73.65,0.4201,-1,-1,-1
2,1309,1729.03,568.77,25.28,86.83,0.3045,-1,-1,-1
3,1238,832.89,149.21,170.46,521.34,0.8485,-1,-1,-1
3,1245,654.39,171.21,176.58,477.65,0.8495,-1,-1,-1
3,1253,1.38,18.14,224.07,1042.19,0.7728,-1,-1,-1
3,1268,216.23,59.73,307.77,760.30,0.8864,-1,-1,-1
3,1269,1097.34,228.85,125.69,388.00,0.8647,-1,-1,-1
3,1270,0.24,261.57,137.80,678.76,0.5877,-1,-1,-1
3,1277,452.91,172.03,150.40,507.27,0.8218,-1,-1,-1
3,1278,1328.63,290.29,36.53,30.81,0.3330,-1,-1,-1
3,1282,1823.73,277.55,37.09,38.29,0.3014,-1,-1,-1
3,1283,1539.02,313.83,92.87,228.09,0.4327,-1,-1,-1
3,1284,1084.31,264.43,62.45,199.49,0.3310,-1,-1,-1
3,1285,473.37,229.59,178.11,473.41,0.4520,-1,-1,-1
